reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
5b6eabc7-30fd-4b72-ba91-8acb7763f48b,Befekadu Teka,https://play-lh.googleusercontent.com/a/ACg8ocKiTCtrp5tU4ZlgT56EDAu_NZHBw2LLmMU7l6mJ1X1k_uO_8g=mo,This app is the most worst app I used in Ethiopia and belive me I know I live in Ethiopia. Being the fincial app It doesn't work when you want it. It makes you wait for cash out code and immediately debit the amount before sending the code I have got to say abysinia bank I didn't expect this from you and I use CBE mobile banking,1,3,24.05.07,2024-05-18 03:42:05,,,24.05.07
8d23e22a-989a-44bb-81bf-3f34c868d3de,Cakoma Soira,https://play-lh.googleusercontent.com/a-/ALV-UjWK1iSrRHm_slj7w66yYeO3xWhCiqvmsIu7yFJLpKx2Fojx090,Hi I have problem with this App BOA mobile I don't know what is wrong with this App I did many times download but it's sam doesn't work if sam like that this app way I have to be customer with them how I know my account and checking save The book is no Not enough alone,1,5,24.07.04,2024-08-27 20:35:38,,,24.07.04
2ed20bd2-3a87-458d-8757-635f698d0e6d,Brook Abebe,https://play-lh.googleusercontent.com/a-/ALV-UjWL9dIy9LO-A00OcmBuwx4s3k3qYTfPtPTbknKnqmXe-MBQSamU,The app has bugs. Signing in is still a challenge. Transfer to another bank is impossible. The app is slow and bland.,3,9,24.05.07,2024-05-10 23:25:28,,,24.05.07
cdba46f4-4ab0-43ec-8d9a-e695cd895794,Girum Ab,https://play-lh.googleusercontent.com/a-/ALV-UjXsF4nj1yb14QAj5xJivW8-HlhsgWKTJ-cNXtCucd8YYbw22gcx,Sorry to say this compared to other banks mobile app its the worest it need more improvement the app doesn't match the bank standard it need more update its too slow plus it keep saying stop developing option on your phone when no developing setting enabled ??plus when it come to recent transaction nothing to display...,1,8,24.05.07,2024-05-24 10:38:48,,,24.05.07
d2509015-b677-4dbc-ae07-99e399be5ebf,Biruk Worku,https://play-lh.googleusercontent.com/a/ACg8ocJ4iAYMdvFHYAcvLVc-Vds69hrTclJpzWIfY7p8TSioqsPJrA=mo,My advice for whoever reading is go look for other bank(awash bank is a great example). This bank won't even allow you to access your money when you want. It has bad servers which don't work(respond) on time.,1,14,24.05.07,2024-05-11 09:15:12,,,24.05.07
872b3daf-6c3e-43e9-a7cf-ba1199c25010,Asmelash Abrha,https://play-lh.googleusercontent.com/a/ACg8ocKklF6GGxw3O7RQ5qUHljU2gMTlY-0isEO5y0Cwsmy4t2qOfw=mo,It was working good before the last update but after the update it asks to disable developer option. why is that? That means any developer with developer option enabled can't access his account. It crushs a lot of times.,2,17,24.04.26,2024-05-01 13:14:29,,,24.04.26
ac808508-e45d-425f-9fd9-49c6eecdb46f,Henok Wubet,https://play-lh.googleusercontent.com/a-/ALV-UjV38chnZ19RVosx485PRG8Be0pv9M5XXtq5UATB-WsBGOwgwEuS,"The app is terrible, nothing functions properly. Especially since the latest update, it crashes all the time.",1,2,,2024-04-30 22:36:53,,,
c3c57420-55b1-4d02-956b-cbdc55b33e41,Gezahegn Asrat,https://play-lh.googleusercontent.com/a-/ALV-UjUnS9ZBlHlKZHERIWbUIBbXsqkJXWr7GVb4i_9bGnWceRH3mA3C,"After last update, the app keeps crashing, not working. Pls fix it. Mobile transactions become impossible.",1,12,24.04.26,2024-05-01 23:10:03,,,24.04.26
1e10c54c-f676-477c-9a7b-bb0aba1aeb9e,Melkamu Gudeta,https://play-lh.googleusercontent.com/a-/ALV-UjW2VoJsVcGKlrCCVWGWnP-y-m6OGC8IIS_HxYF9AxQLSWFycXQ,"It say ""The request was not successful. please check device connectivity or try again"" why? One of the bank manager told me it is because of my phone's android version which is 9.1 It is ridiculous! Disappointing",1,9,24.07.04,2024-09-11 12:39:38,,,24.07.04
3a07b9bf-de50-41a0-a880-d8956c350036,S.B,https://play-lh.googleusercontent.com/a/ACg8ocJo-9GxuUbONw2Yc6TKXReIs3dttLIWebVD_1jtnHFJdGusEA=mo,"Slow login, crashes frequently, annoying app ever. Since you updated this app, it's been extremely unhelpful.",1,9,24.04.26,2024-05-01 07:40:11,,,24.04.26
98205344-768d-4132-bc7a-3c86650c6db1,Abol Networking,https://play-lh.googleusercontent.com/a-/ALV-UjVgNrHUwS5GVOAgvEeOMfkm7dnJ62IlmT-vRxCyEqiMOLzwmJM,"I don't know why every time you come up with a new update the app get worst than the oldest, it is taking more time to load, can load money to telebirr, can't pay awach. Please try to fix it.",1,12,24.04.26,2024-05-01 21:00:51,,,24.04.26
78e8871b-9992-401f-a928-98f5bfd7bb16,abdu Mamed,https://play-lh.googleusercontent.com/a/ACg8ocLaDtSVA3qBZzwlhkU7_aNsPvdvXcFl-N1aM5uWnVB-m1Kg3Xw=mo,The latest update has a bug it keeps crashing. Please fix it it's so inconvenient to do our business this way. That or we will switch to other banks,3,11,24.04.26,2024-04-29 20:01:28,,,24.04.26
98b97eb6-5299-43f7-a372-45b0a486318b,Iyou,https://play-lh.googleusercontent.com/a-/ALV-UjXDBSDCeORC1YXBp9e0S1CkFJWFWf1XdfcYu0heV-s0AWrwwgCB,"A total disaster of an app. Always offline, never works, it's embarassing. I've lost hope and taken my business to a competitor",1,10,24.07.04,2024-08-08 05:31:00,,,24.07.04
005d202c-1b73-435b-b0a4-888e815972f6,A.E.M Entertainment,https://play-lh.googleusercontent.com/a-/ALV-UjUigrae6mWM_PHw2Dm5TFGI3vvZt3JqGhA0hx7O_UcI9o9nqHJK,"""I am extremely disappointed with the poor service I have received. It is unacceptable that I cannot make transactions of 30,000 Birr and sometimes my money gets stuck in the air. As a result of your incompetence, I have been forced to change my bank account. This level of service is completely unacceptable and needs to be rectified immediately.""",1,10,24.04.26,2024-05-05 15:13:23,,,24.04.26
85a692a1-c9ed-4525-a373-8756f3b9724a,Abdi Asres,https://play-lh.googleusercontent.com/a-/ALV-UjUH2SBM2b98Kr2QgExDGG3xnjJyJ0ed2Cwp4EjmhSKE3G4MhtNT,"Worst app ever, not user friendly, even doesn't serve basic functionality correctly, takes to much time to login and navigate through the app, we expected more from this bank",1,6,24.07.04,2024-08-07 03:03:34,,,24.07.04
6e039674-a668-43a6-8d89-201a4c32000e,Haylemaryam Daget Tesfaye,https://play-lh.googleusercontent.com/a-/ALV-UjV1rzIwmItMa7-IywrCsSGOuBqSMo28gXiiVznqPQt5oZFVkump,"Despite the enhanced technology you have, the application doesn't work properly, and it asks for the developer option to be turned off, fix that.",3,22,24.07.04,2024-08-12 03:23:20,,,24.07.04
4fef53fb-1b5d-4262-b097-1436650e85b4,Abel Girma,https://play-lh.googleusercontent.com/a/ACg8ocKmEomPyTfgfr-QA5P-8O-ABXuJmeiJW-dV7XMAVZ7Zb_sh3g=mo,I prefer the earlier version. This updated app crushes during login and says there is bug. Please fix the bug issue.,4,18,24.04.26,2024-05-03 08:19:24,,,24.04.26
d02b75ee-2f90-4c29-a169-b21045b50827,Daniel Weldu,https://play-lh.googleusercontent.com/a-/ALV-UjVFfSKWyRoOqsr2qtE747I_AoH-qra_plAOVQML-2q7sblTRZ6n7Q,"Its amazing and easy to use , but from these two past days it crashes and tells me ""there is not enough connectivity"" while my internet was good enough , and i can't open it anymore !! Fix this proplem ASAP.",5,11,24.02.07,2024-03-01 13:09:40,,,24.02.07
b6e1b58d-d5d6-4134-b837-32c4833850ae,Semeab Seyoum,https://play-lh.googleusercontent.com/a-/ALV-UjWG_xyZ84zCN62EY2LfqjmJneZzMb6YBRUrQIUdleypkVKhink,It usually crashes and the reason it gives is a problem on internet connection although the internet was fine.,1,4,24.07.04,2024-07-23 00:35:15,,,24.07.04
0064eed9-e5be-4a49-a552-8ad9189579b3,Brook Wakie,https://play-lh.googleusercontent.com/a/ACg8ocLdN-DB0ZOE31IiHQLRX_Gf_G2IHwVOWROjtoev61MNpIv8Tw=mo,"It was working fine a couple of days ago, in the utilities section of payment it only provides a few services but that is OK for now but my issue is it has started crashing down these past 2 days",2,5,24.02.07,2024-04-21 05:59:22,,,24.02.07
1d426479-7c59-42d4-b349-7bc3afaf374e,Nahom,https://play-lh.googleusercontent.com/a-/ALV-UjWcl1nkQR9PpIRPEcXLoNOjNuN83G-kaMLeWzaqzu4zKgy_MrSS,The app does not open sometimes it says coonection issue which i dont have and after it opens it has bugs while using its not smooth to work with please improve it,1,6,24.07.04,2024-07-31 05:03:12,,,24.07.04
ac7391a6-712b-424c-970d-6dba1a0dd845,neo,https://play-lh.googleusercontent.com/a-/ALV-UjUWH968PvCcevINog77ROwuVSxyL0xi05_qaQZUZ2XV8pDuqWBj,Overall good app but performance needs some improvement also sometimes when using instant other bank transfers it refuses causing to be repeated several times to transfer,4,1,24.07.04,2024-10-04 13:34:24,,,24.07.04
cb36493e-3bbd-476c-82a6-88278d2ea490,Dagmawi Worku,https://play-lh.googleusercontent.com/a-/ALV-UjWyVMooOHzlpBULG4hdg_khxIbekxG9DW8Rv-7bcFqbvMmizNzb,I love boa but the mobile app isn't as good as the older version when the app gets update it gets worse and worse it doesn't even work..fix the issue with that,2,13,24.04.22,2024-04-28 04:20:40,,,24.04.22
3d362e0c-4c39-498b-8b61-b52226effacd,Daniel Berhanu,https://play-lh.googleusercontent.com/a-/ALV-UjVTC18XOazq8si9u1OQCyLWevPXAnVaklO3VKcHFuXz2YVMAIg6,"The worst app update ever. Why would you include the ""developer option off"" thing here? Why do you care? It is my phone my money, right? That is the reason why I switched to other banks. So either turn it off or everyone will discontinue their business one by one.",1,22,24.09.30,2024-11-17 11:11:45,,,24.09.30
68104af7-50d8-4340-b657-d94b6b993573,Asmamawu Abera,https://play-lh.googleusercontent.com/a-/ALV-UjWAO8JNMuJfR3Qs_eQT4QkTLYMz_y77FY58BDcqR-l849_BIkx6,"I never ever seen the worst commercial app like this in my life , it does not work anything , i donot know how the IT Team of the bank tested and launch the app. Its annoying !",1,16,24.04.26,2024-04-29 23:20:42,,,24.04.26
8e9bcb5d-012f-4969-bb6f-c5a715e31318,Gizachew Balew,https://play-lh.googleusercontent.com/a-/ALV-UjWSWib9R3BknXlu81Urf2VOiLJ49ea5dFHc0mqRuamlVIzgdet6,"One of the weakness in BOA is it's mobile App. I hope this will address some of them, but it is very critical to work on modernizing and ensuring the security of it's mobile banking system in this digitalized world",3,7,24.01.09,2024-02-03 20:03:19,,,24.01.09
d99c1e28-22e9-488e-b561-861e8282b60a,Hailsh Abyssinian,https://play-lh.googleusercontent.com/a-/ALV-UjXpUTY-KTJXAh3gNxx73I_CqByhWZx0NqAh8tAgCYAXhQHVuG7R,"Simple, fast and easy to use. I had bad experience on apollo and the older version of this app is too slow.",5,8,24.01.09,2024-02-05 00:58:49,,,24.01.09
7e629e12-154b-4482-a805-90bf721f5011,Sha net,https://play-lh.googleusercontent.com/a/ACg8ocLchLx5ZcHlFIK1Oq5W9ZjETZjvdzB_q4_--0Bbed5COfXsUQ=mo,I don't have words for your great work.. Really Good .what i like the most is the screenshots features is included which gives you the transactions detail ...Great Work...KEEP IT UP !!??,5,30,24.01.09,2024-02-03 08:07:15,,,24.01.09
e8e30cda-3c44-4a11-93cb-89f93fcc4e95,Dagmawi Alemayehu,https://play-lh.googleusercontent.com/a-/ALV-UjXVv6AdcgKxBFSFCdbbZdA5ZGHu8jZqNtqD5sQZKCu172EVF6Ez,So this updated version is so much better and faster but it doesn't open unless it's directly opened from play store. fix this issue I'd give it 5 if it wasn't for this,3,6,24.02.07,2024-02-16 09:46:54,"Dear customer, We are sorry for the inconvenience please contact us at 8397 and share as much information as you can. We will investigate your case. Thank you!",2024-02-22 04:55:28,24.02.07
b5ed4d5f-b0f7-4ef4-9b2f-3b12b1f2f50c,liul shewaye,https://play-lh.googleusercontent.com/a/ACg8ocKT7SXBqW0NhEtjrKKQDBOXWQ1Awma4QTAjlBCmLkAuPN4nMkk=mo,"I sm a big fan of BOA , but the mobile banking is so trashy( sorry but its the best word to discribe it).... please buy a good server ....it always show blank age after login slecially on sundays it does not work at all...the new update has a good UI but has same respose problem ....",3,4,24.01.09,2024-02-11 05:41:30,,,24.01.09
e9336bcf-b836-4e42-9d5a-f5999513effa,Yosef Alemu,https://play-lh.googleusercontent.com/a/ACg8ocJ-VmX2qDIVH1xLVF6kiZfBNEsFZk3w9Zq8NHFLWbdqh2-NdQ=mo,"BOA app was one of my favourite back in the days, now I don't if there is an app worsen that this.. very very bad. You need to fix it or remove it.",1,15,24.04.22,2024-04-23 23:34:18,,,24.04.22
123f1456-c770-45aa-b5a7-d5491958f2c0,Iyasu Shiferaw,https://play-lh.googleusercontent.com/a/ACg8ocJ5kJUhHx4_mPF8yTjyK2Dot1eRFf-SqI3Ttt7-I6jFQSUJsQ=mo,Hate how we're expected to disable 'Developer Options' everytime we open the app. An unnecessary point of friction that's been put in place in the guise of security.,2,6,24.05.07,2024-05-14 00:09:43,,,24.05.07
9a4768a8-faca-4f72-92cc-4194d7bce0e3,Dagim Family,https://play-lh.googleusercontent.com/a/ACg8ocJyI1opK86A1Z4FAa_KO1-51JsRzZbTVXp73dKuoNySJ7OZgw=mo,"Dear BOA, Are you sure you are upgrading your application. It is becoming worse and worse. Please fix the bug as quickly as possible.",1,0,,2024-05-02 21:10:15,,,
aaa1abe6-69f5-4150-9072-0b456c58efb8,Yigrem Girma,https://play-lh.googleusercontent.com/a-/ALV-UjWPK_ELq_DncbvJBB0glwdDLEy84dMyORBBV8ueCm2UiJJsnXVk,"The app is a total waste of time, it glitches, doesn't log in fast, super slow.",1,8,24.02.07,2024-04-21 01:03:23,,,24.02.07
1fcdba36-6e83-434b-8676-66304e004a60,yohannes tegegn,https://play-lh.googleusercontent.com/a/ACg8ocLEt29mX8hFcUM7bgbShfGrKJ1GGeLS6XVhD0lVhe-KWHnaDA=mo,"It's a quiet good and smoothly accessible app which allows users to transfer , Airtime Top-up, ATM withdrawal and Utilities payments.",5,34,24.02.07,2024-02-23 22:49:42,,,24.02.07
f467c327-ab9b-4e79-8d97-2e1b573f6c98,Hamon,https://play-lh.googleusercontent.com/a/ACg8ocLmNzB-Bm_1-3gAW-vGszZeOCppXWUrjIgEtdEaN0SrCdXNReA=mo,"I love BoA more than anyone but they are cursed when it comed to mobile banking. Even though this ine is hetter it still s*cks! It will ask me to turn off developer options other wise it won't work! I use CBE, Awash birr, tekebirr, Dashen bank and others but non of them asked me this, why only BoA? Please improve your mobile banking, be competitive!",1,8,24.11.22,2024-12-18 19:02:34,,,24.11.22
a7249a34-f5f8-455e-8f33-7a1acc03ce90,Fissehaye Weldu,https://play-lh.googleusercontent.com/a-/ALV-UjWNwMV8BpGtZ7rW4iM-O-xMuDVmax7DaOeUSrHP2_ePjfxc4eyjBg,"Was working ok.but it started not displaying banks list to choose from, and it needs updating every couple of days, annoying",3,0,,2024-05-02 21:39:03,,,
497345df-10e9-402a-bb96-88e16f8a803d,Tsegaye,https://play-lh.googleusercontent.com/a-/ALV-UjXSRy_sqj-sM5x9_STOAc9fTbWngaon6HwHTQOBXKU_DsYmD9To,boa of mobile backing,5,0,25.03.07,2025-04-09 04:32:34,,,25.03.07
2ca9480b-ff5f-4b59-952c-5921db83dab2,Ahadu tech,https://play-lh.googleusercontent.com/a-/ALV-UjWOhd6tDkB5D0Ws9KjbNiDZMM0fSVJ0ykgIWeFwpaPTgsqmNCU,this is worest app 24/7 loading,1,0,25.05.03,2025-06-01 05:51:10,,,25.05.03
78c924d7-0a65-415c-9fca-bda9b078a157,Kibrom Mebrahtu,https://play-lh.googleusercontent.com/a/ACg8ocI_K80h76ramNzHxGxcQDmtMmg4-qbSWAqr1NmApNLL8fQDOw=mo,very nice Abyssinia bank is choice all,5,0,25.05.03,2025-05-31 01:55:58,,,25.05.03
76089146-b1c7-47f4-ab9f-44b6a1092225,Tewodros Regasa,https://play-lh.googleusercontent.com/a-/ALV-UjWFdK2_RF3rbaPiwkRygKeobIf-Wu3NRloIJKctPROqaAuyebQi,the app crush frequently,1,0,25.05.03,2025-05-24 02:24:56,,,25.05.03
f001bc11-3899-462e-8416-919d4f8b575d,Abner Dimetros,https://play-lh.googleusercontent.com/a-/ALV-UjWA3Ra8a4aYTcSb8A6QavOYXg-x3O7qnJL-_Op6BlXb-Kph8mll,"I am an app developer, I need to keep developer options on... WHY ARE YOU ASKING ME TO TURN DEVELOPER OPTIONS OFF... why is it that Abyssinia is the only damned bank in Ethiopia that just can't seem to buld an app that works... it's not that hard people, just look at CBE... this is simply terrible, borderline unusable!",1,6,24.05.07,2024-05-09 04:13:42,,,24.05.07
1d71b9e5-39e0-4a6b-a6f3-eb0d34c6f007,Yoseph Araya,https://play-lh.googleusercontent.com/a/ACg8ocJumpFmJU8Ql-UITIB_mcr1TNXavuI85Y5jk5hPSZYRkqFMlg=mo,"Absolutely the worst mobile banking app.it crashs every time,problem when logging in and and cuts my balance when top up without even recharging",1,7,24.04.26,2024-05-17 12:21:05,,,24.04.26
857bb685-6f7e-4db0-af37-eb2f1c1c6fd3,Abdu berHanu,https://play-lh.googleusercontent.com/a/ACg8ocJjoZv87agxo3zkbYHkpDgp5LOsmx4bjWgO6tAxzjQT0bJbBg=mo,liking this application good 👍,5,0,25.05.03,2025-05-07 08:34:10,,,25.05.03
c3f2810d-cf99-4600-90ac-bef47adb9e7a,Ethiopia,https://play-lh.googleusercontent.com/a/ACg8ocKgfyrWh_dWm13iUdnsiv6Y3B_9hY_rTiI67hppjky8hpEOBw=mo,"this app, for me , is a waste of time. It doesn't work . I can't even long in, and it really piss me off. FIX THE PROBLEM",1,0,,2025-05-27 11:16:27,,,
34f5b18e-0a79-40bb-94b6-4430d08e0c17,Michele Graffi,https://play-lh.googleusercontent.com/a-/ALV-UjVhogmcjhNlc6uExtKsURGMnlZbo3NX6G-YjJpYk18Qs_lQWDjRHQ,always problematic hardly works,1,1,25.03.07,2025-03-26 03:28:25,,,25.03.07
c5cdb617-4335-491d-89ce-9c1aab9b0b2f,Noah Daniel,https://play-lh.googleusercontent.com/a/ACg8ocKQpSKVHU0UhCOeoZsA99QNxGYpR939DTIZgtHM2eHNlocFJw=mo,"For anyone who wants to download it, just don't!!!",1,0,25.03.07,2025-03-19 06:02:57,,,25.03.07
1197ad29-5063-4999-888c-589582754caa,Hone Boy,https://play-lh.googleusercontent.com/a/ACg8ocJ94dBkQntspJfmKqbrM0zmMry5oAXsC9mSxVdmbgf1GAu49YE=mo,"after activated the application it not allowed to sign , automatically it is turn off In my phone, why ?",1,0,,2025-03-31 13:55:06,,,
73ce76e4-b7a2-4ed8-b6fd-f9b388bdb4a6,Teddy Abayneh,https://play-lh.googleusercontent.com/a/ACg8ocI5qBqlzQdwbrO7evldVwAEBPArhIptGQfqyv2yv7D0NamS8r8=mo,what awesome apps. it is very simple to use and more much important apps.,5,1,,2025-03-09 00:34:30,,,
b640cc87-df88-4b6b-9b9f-13fe0bdd5dfa,fire biru,https://play-lh.googleusercontent.com/a/ACg8ocKGXwSjfQH8MlM1J14zYWoc7q2nqnsFcm6waB-R2fWUuE51Ag=mo,"this app does no work on Samsung a51, it just gives a preview of the logo",1,0,24.09.30,2025-05-11 09:07:08,,,24.09.30
83270146-a02f-4b96-a30e-f056b6b2acc5,Desta Deressa,https://play-lh.googleusercontent.com/a-/ALV-UjVaIk-ngzHLHZGKYbISrdAV4JkzIOk9hsVcY0p6T0ct5tgzwu15,It is very bad app. not friendly usable. needs extremely strong network. Can't be updated easily.,1,0,,2024-02-21 05:06:23,"We apologize for your bad experience, please contact us through our toll-free number 8397.",2024-02-22 04:44:36,
1c4b07f2-e2ce-4531-8d1b-04dd4c2f2351,Solomon Kassahun,https://play-lh.googleusercontent.com/a-/ALV-UjXfue5Uo3ZskGwPc5sAx-dYl164SfJAgNulW9_6xGKdkTrYBuGZ,"It was a very nice app and was exemplary to other banks, but I am experiencing difficulties in transfering transactions and thinking to leave Abyssinia? What would you advise me. ወጣ ወጣና ሆነእኮ ነገሩ።",5,6,24.02.07,2024-03-14 08:33:49,,,24.02.07
9d157253-6414-46f1-a2f3-0867fbd3f25d,Abenezer Anemaw,https://play-lh.googleusercontent.com/a-/ALV-UjWWkhyf5Z7H39w0eADM9V2Rtrc28OoYfCiba39UGC8dFlAgPuSr,"Pretty good for a banking app, it still lacks some things with in the ui and with the speed of the app but overall it's a good application. Thank you 5/5👍🏻",5,14,,2024-07-09 12:36:45,,,
83311c04-cd01-496c-b382-2caaa5132819,Gutu Bahiru,https://play-lh.googleusercontent.com/a/ACg8ocJyu1cHcArGioHv_57x1neZ2NnmkDJwVGP8yOsX0ta9KtsXJw=mo,"Shockingly bad! Even when it decides to work, it's painfully slow and frustrating. Such a shame that it has become a stain on an extraordinary bank",1,2,24.07.04,2024-09-06 09:16:55,,,24.07.04
169b6d5b-b5df-4a42-9168-ce968142da5b,bk love,https://play-lh.googleusercontent.com/a-/ALV-UjXAG0bTTnfIB7KOxKIYSewSyuAjUhBr-If4SE4QEG5-iLSgwvaYKQ,Has some nice interface but always freezes or slow to load .App developers please fix this issue.,3,11,24.09.30,2024-10-27 13:37:31,,,24.09.30
29aa3b3c-e4c7-41c7-bbb1-5d514633c307,Hailemichael Melaku,https://play-lh.googleusercontent.com/a-/ALV-UjVLtQqWDuL3TupYfjdpfhBm_tKhtXMO3bogo6dpU-czHrNXiPk,"Worst app. It is wise to invest money and you can make it like CBE app. Even the incon has no image. My app has better UI than yours. So, please invest more and hire professional developer companies and improve it.",1,0,,2024-07-18 01:45:25,,,
aabe78f9-ca3d-4512-a1bc-68ff67518b8d,Fasika Biresaw,https://play-lh.googleusercontent.com/a-/ALV-UjXdWwLuW2fRfmcfMH0zBFdyy4WyTsw-j9wD7jbJbKDQ5ZUGMsI,App needs a lot of work. It continuously crashes and shuts down.,1,7,24.04.26,2024-04-30 10:31:00,,,24.04.26
0ce9923a-bcad-4b3a-a73d-2af80ed12dcb,Biruk Addisu,https://play-lh.googleusercontent.com/a/ACg8ocKeFJzI0RGJkXwy0PAbZd_NO27Ev2n0Tz5ObF2yzkD0lLMzzw=mo,Wow! what a disgrace for BOA. The app barely works. Too slow and always returns error.,1,5,24.05.07,2024-06-03 13:56:20,,,24.05.07
87154fba-12e2-4d6c-a471-dca084f7febf,Abraham Tezera,https://play-lh.googleusercontent.com/a-/ALV-UjWrjPf8WlqRU5Oktd8evlvsIdqxhoV2fyzwutG-eA_tzkoDWQg,It is really great to see you have solved some of the problems with the previous version. Thank you for taking time to improve.,5,86,24.01.09,2024-01-24 04:03:22,,,24.01.09
3d87e290-18b1-465e-8d58-9415ed0c6d14,Tofick Siraj,https://play-lh.googleusercontent.com/a-/ALV-UjV4cIJjrCOuMdLPewCD7kOOXabzifhAOCFO9ZfTgO8tD4iOFMn4,"Like I said before, the previous version was horrendous! I'm glad that you took time and decided to develop this awesome app. Well done!",5,42,24.01.09,2024-01-18 00:19:20,,,24.01.09
0d298d90-e15e-46e4-96af-20741b8d45ed,Amanuel Shumi,https://play-lh.googleusercontent.com/a-/ALV-UjU5bHKn8y6w7TQLIdjDsjNYQxviya3Q2s3Nhe8W2lqfoA4XMxpQ,"useless app. bank to bank transactions do not work at all, wallet topups like telebirr take hours to reach. what a shame from a bank this big.",1,0,,2024-04-25 21:37:43,,,
d38d6dc0-e707-45a4-a932-0b9bf5df67aa,Melesay Abdullahi,https://play-lh.googleusercontent.com/a-/ALV-UjVxeHxKIa0wG22ltMu8r__LYHYs2WZg89UEGPA7pC_x2Szu8o9E,Definitly better than the privious version but this one crashes frequently and needed to put to sleep on andrioid version 9,2,4,24.02.07,2024-02-20 12:32:16,"Dear customer, we are sorry to hear you've been experiencing some crash issues. Please contact us at 8397 and share as much information as you can. We will investigate your case. Thank you!",2024-02-22 04:47:15,24.02.07
4cba832b-be6a-42d3-94ff-8446fbcdf1b4,ibrahim selman,https://play-lh.googleusercontent.com/a-/ALV-UjUaS-2c_z6Gd9vvPrKMESJJqR2h96ubNMGiyJIh8oIWyABu-M73,"why do we need to turn off ""developer options"" in order to use your app, on the new update??? Are we suppose to not use our device for other purposes just so we can use your app? It is not security it is BS. (fix that and I will update my rating)",1,5,24.04.26,2024-05-01 05:46:56,,,24.04.26
a1d8f400-cdcd-4bae-8ea3-c18d55ac5967,Mulugeta Legesse,https://play-lh.googleusercontent.com/a-/ALV-UjXZGtlZuSmQ-iB5vOdLhMYTWOcCwGTp18QiKOGvuzLetc1iefI,No feature works correctly. Its always buffering and needs probably high data. So its useless 😏😏😏,2,0,,2024-04-30 12:39:25,,,
b3b60a0b-92ff-4c64-98f7-83f6e2a6ec70,tilahun yihunie,https://play-lh.googleusercontent.com/a/ACg8ocLljkFEa9XGYQjmk61rfDxL5SnowA3DnVkRtsXYFTREJMVa2g=mo,When writing amounts z app cannot insert deceimasl so that one cannot transact amounts involving cents !!! A finnacial app to be released without this feature being checked !!!,3,4,24.02.07,2024-03-20 06:49:19,,,24.02.07
94ba00d0-c2e8-4e21-9e71-af2395f2d0ca,Eyuel Hailu,https://play-lh.googleusercontent.com/a-/ALV-UjUjeTHcoVGNqKcIr4Sc8xUH870Meg3S7fEEn64A1nwU26kBxx2x,"Stop telling me what to do with my phone, BOA. Why does your newly updated app keep asking me to disable the developer options? I’m not slowing down my phone just to use your God damn app. 🤮🤮🤮🤮",1,14,24.09.30,2024-10-03 19:55:49,,,24.09.30
5816b056-8f44-4faf-92a4-a28efd01448b,Khalid Ahmed,https://play-lh.googleusercontent.com/a-/ALV-UjWWdGm616yDZa7q0Dj1rwv0GU2pqy3waLj9j-2edr39Pgyez18,The latest update has stopped android 9 phones not to open this App. Never work properly since i started using it.,1,8,24.11.22,2024-11-26 04:05:22,,,24.11.22
15744558-21d7-45fc-9350-705a7961b96e,Natnael,https://play-lh.googleusercontent.com/a-/ALV-UjXOvsHBHnWp0Po7qzOf4ue0RzVyymF7Y30rF4S1ikmgeneW-WA,"Why Why Why???? it is difficult to make transactions, it takes alot of time to make payments, i thought the update will make it work, but it got worse. please fix it",1,4,24.04.22,2024-04-28 03:51:47,,,24.04.22
e1cf5832-e81e-4e28-80f5-cbb7173dc54b,Tofik Uso,https://play-lh.googleusercontent.com/a-/ALV-UjU0FHlO1xVQclpWuC4HCJVwilVGvXfeDxFThdpzJ0kGLRFAHmA,After the recent update the application keeps crashing when I tried to open. Please fix.,1,0,,2024-03-01 12:13:09,,,
852e921a-9de5-4396-8537-910cf5896d70,Ermi,https://play-lh.googleusercontent.com/a-/ALV-UjW7Shybg5VVXiG13dN8y1VjE2xPLj7skFjppKw_zZPPByGpZ0x0,"I'm sorry but what kind of stupid developer thinks the app will be faster if we disable ""Developer mode""? I've never seen such degeneracy in my entire life, please get rid of this feature",1,3,24.05.07,2024-05-29 14:34:12,,,24.05.07
06f1e24f-10fc-461b-862c-180fb9acf4f4,Seifu Mekonnen,https://play-lh.googleusercontent.com/a-/ALV-UjVJZErJZJpkio2J_KmBmJH55n4GcohgXUoggoI-8qtwdJWHPSYG,"This app didn't work. They have a new version (new app) but still not compatible with my Samsung S8+ , which is v.funny.",1,0,,2024-07-25 02:35:54,,,
fecff9eb-a424-47c7-9fc8-e4c0898f2be8,Epheson Timotewos,https://play-lh.googleusercontent.com/a/ACg8ocKtTY_-YGBWSVICeaHFOZSnS01xFSVsXHieq_CPO4PuNeCs5A=mo,"The worst mob app i have ever seen. Slow, uncomfortable and stupid. It is better to learn from the best app (tele birr). The released updates is even worst.",1,39,24.05.07,2024-06-10 22:19:35,,,24.05.07
8f57afa4-5ed4-4db7-ab84-7b52045fa94e,Alazar Solomon,https://play-lh.googleusercontent.com/a/ACg8ocIjk4OlrTo3aHptLtiGVwMdZM4LZO-nAywwPMIJJhfgIO9yKhE=mo,"I'm Sick and tiered of enabling and disabling Developer Option Everytime I use this app. maybe you know it maybe you dont, fix it please it's anoying",1,4,24.07.04,2024-08-26 04:15:02,,,24.07.04
